time_stamp,Requested File,Lifetime
11012,5.0,12.0
11013,9.0,2.0
11015,6.0,8.0
11016,22.0,12.0
11016,35.0,12.0
11017,24.0,2.0
11018,13.0,12.0
11018,2.0,12.0
11019,9.0,2.0
11020,23.0,2.0
11021,10.0,4.0
11021,21.0,2.0
11022,4.0,12.0
11023,7.0,3.0
11024,8.0,2.0
11025,17.0,8.0
11026,5.0,12.0
11027,9.0,2.0
11028,32.0,6.0
11028,35.0,12.0
11029,25.0,12.0
11029,25.0,12.0
11030,9.0,2.0
11030,21.0,2.0
11031,37.0,11.0
11031,5.0,12.0
11032,24.0,2.0
11033,31.0,2.0
11034,9.0,2.0
11034,8.0,2.0
11035,24.0,2.0
11036,2.0,12.0
11037,13.0,12.0
11038,24.0,2.0
11039,9.0,2.0
11039,6.0,8.0
11040,24.0,2.0
11041,29.0,7.0
11041,31.0,2.0
11042,31.0,2.0
11042,36.0,6.0
11043,16.0,13.0
11043,33.0,9.0
11044,1.0,12.0
11044,8.0,2.0
11045,22.0,12.0
11045,5.0,12.0
11046,18.0,9.0
11047,31.0,2.0
11047,29.0,7.0
11048,24.0,2.0
11049,23.0,2.0
11049,31.0,2.0
11050,9.0,2.0
11051,24.0,2.0
11052,2.0,12.0
11053,9.0,2.0
11054,31.0,2.0
11056,25.0,12.0
11057,23.0,2.0
11058,1.0,12.0
11058,4.0,12.0
11059,36.0,6.0
11060,24.0,2.0
11060,15.0,5.0
11061,9.0,2.0
11061,34.0,6.0
11063,24.0,2.0
11063,8.0,2.0
11064,35.0,12.0
11065,31.0,2.0
11065,21.0,2.0
11066,13.0,12.0
11066,27.0,6.0
11067,5.0,12.0
11067,4.0,12.0
11068,24.0,2.0
11068,8.0,2.0
11070,16.0,13.0
11070,21.0,2.0
11071,31.0,2.0
11072,1.0,12.0
11072,8.0,2.0
11073,22.0,12.0
11074,31.0,2.0
11074,5.0,12.0
11077,13.0,12.0
11077,4.0,12.0
11079,27.0,6.0
11080,26.0,12.0
11080,24.0,2.0
11081,1.0,12.0
11081,8.0,2.0
11082,31.0,2.0
11083,23.0,2.0
11083,16.0,13.0
11084,9.0,2.0
11085,31.0,2.0
11086,2.0,12.0
11087,23.0,2.0
11088,8.0,2.0
11089,31.0,2.0
11089,12.0,10.0
11091,23.0,2.0
11092,24.0,2.0
11092,6.0,8.0
11093,21.0,2.0
11094,31.0,2.0
11094,8.0,2.0
11095,13.0,12.0
11095,4.0,12.0
11096,24.0,2.0
11096,5.0,12.0
11097,9.0,2.0
11098,31.0,2.0
11098,21.0,2.0
11099,22.0,12.0
11101,9.0,2.0
11101,35.0,12.0
11102,25.0,12.0
11102,2.0,12.0
11103,38.0,5.0
11103,14.0,6.0
11104,21.0,2.0
11105,8.0,2.0
11106,40.0,5.0
11106,9.0,2.0
11107,23.0,2.0
11108,3.0,3.0
11108,5.0,12.0
11109,24.0,2.0
11109,24.0,2.0
11110,31.0,2.0
11110,16.0,13.0
11111,9.0,2.0
11112,21.0,2.0
11113,22.0,12.0
11114,24.0,2.0
11115,9.0,2.0
11116,4.0,12.0
11117,29.0,7.0
11117,2.0,12.0
11118,23.0,2.0
11119,24.0,2.0
11120,1.0,12.0
11122,21.0,2.0
11123,31.0,2.0
11125,23.0,2.0
11126,21.0,2.0
11126,2.0,12.0
11127,27.0,6.0
11128,31.0,2.0
11128,8.0,2.0
11129,23.0,2.0
11129,35.0,12.0
11130,9.0,2.0
11131,24.0,2.0
11131,5.0,12.0
11132,31.0,2.0
11132,21.0,2.0
11133,4.0,12.0
11135,25.0,12.0
11136,13.0,12.0
11136,8.0,2.0
11137,24.0,2.0
11138,15.0,5.0
11138,21.0,2.0
11139,2.0,12.0
11140,23.0,2.0
11140,8.0,2.0
11141,13.0,12.0
11142,31.0,2.0
11143,19.0,10.0
11144,24.0,2.0
11144,24.0,2.0
11146,29.0,7.0
11146,5.0,12.0
11147,31.0,2.0
11147,9.0,2.0
11149,23.0,2.0
11150,31.0,2.0
11150,24.0,2.0
11151,25.0,12.0
11151,4.0,12.0
11152,23.0,2.0
11152,35.0,12.0
11154,13.0,12.0
11154,21.0,2.0
11155,8.0,2.0
11157,22.0,12.0
11159,33.0,9.0
11160,24.0,2.0
11161,24.0,2.0
11162,2.0,12.0
11163,9.0,2.0
11165,18.0,9.0
11166,25.0,12.0
11168,31.0,2.0
11168,11.0,10.0
11169,4.0,12.0
11170,23.0,2.0
11170,14.0,6.0
11171,4.0,12.0
11171,9.0,2.0
11174,13.0,12.0
11174,21.0,2.0
11175,31.0,2.0
11175,4.0,12.0
11176,24.0,2.0
11177,23.0,2.0
11177,5.0,12.0
11179,31.0,2.0
11179,21.0,2.0
11180,23.0,2.0
11180,39.0,10.0
11181,25.0,12.0
11181,24.0,2.0
11182,8.0,2.0
11183,27.0,6.0
11183,35.0,12.0
11185,31.0,2.0
11185,21.0,2.0
11186,23.0,2.0
11187,9.0,2.0
11188,8.0,2.0
11189,2.0,12.0
11190,13.0,12.0
11191,33.0,9.0
11191,9.0,2.0
11192,24.0,2.0
11193,10.0,4.0
11193,5.0,12.0
11194,31.0,2.0
11194,4.0,12.0
11195,23.0,2.0
11195,8.0,2.0
11196,25.0,12.0
11198,1.0,12.0
11198,9.0,2.0
11199,24.0,2.0
11199,8.0,2.0
11201,26.0,12.0
11202,36.0,6.0
11203,9.0,2.0
11203,9.0,2.0
11204,29.0,7.0
11204,4.0,12.0
11205,14.0,6.0
11205,21.0,2.0
11206,9.0,2.0
11207,1.0,12.0
11208,24.0,2.0
11209,23.0,2.0
11209,9.0,2.0
11210,22.0,12.0
11211,5.0,12.0
11212,24.0,2.0
11213,10.0,4.0
11213,36.0,6.0
11214,31.0,2.0
11215,21.0,2.0
11216,37.0,11.0
11216,13.0,12.0
11217,31.0,2.0
11217,35.0,12.0
11218,5.0,12.0
11219,24.0,2.0
11220,19.0,10.0
11221,1.0,12.0
11221,8.0,2.0
11222,9.0,2.0
11223,24.0,2.0
11223,35.0,12.0
11224,25.0,12.0
11225,21.0,2.0
11225,21.0,2.0
11226,9.0,2.0
11227,31.0,2.0
11228,23.0,2.0
11228,2.0,12.0
11229,13.0,12.0
11229,9.0,2.0
11230,1.0,12.0
11230,15.0,5.0
11231,9.0,2.0
11232,11.0,10.0
11233,4.0,12.0
11234,9.0,2.0
11235,24.0,2.0
11235,21.0,2.0
11236,15.0,5.0
11236,32.0,6.0
11237,25.0,12.0
11238,23.0,2.0
11239,12.0,10.0
11239,5.0,12.0
11240,13.0,12.0
11241,9.0,2.0
11241,24.0,2.0
11242,8.0,2.0
11243,31.0,2.0
11243,1.0,12.0
11244,9.0,2.0
11245,23.0,2.0
11245,30.0,12.0
11247,9.0,2.0
11248,11.0,10.0
11248,35.0,12.0
11249,38.0,5.0
11249,31.0,2.0
11250,9.0,2.0
11250,8.0,2.0
11251,2.0,12.0
11252,28.0,11.0
11252,4.0,12.0
11253,1.0,12.0
11254,9.0,2.0
11256,9.0,2.0
11257,4.0,12.0
11258,29.0,7.0
11259,13.0,12.0
11259,5.0,12.0
11260,31.0,2.0
11262,8.0,2.0
11263,24.0,2.0
11265,9.0,2.0
11265,24.0,2.0
11266,23.0,2.0
11266,16.0,13.0
11267,34.0,6.0
11267,8.0,2.0
11268,31.0,2.0
11268,35.0,12.0
11269,9.0,2.0
11270,24.0,2.0
11271,32.0,6.0
11271,21.0,2.0
11272,9.0,2.0
11272,28.0,11.0
11273,24.0,2.0
11273,38.0,5.0
11274,23.0,2.0
11274,23.0,2.0
11275,24.0,2.0
11276,31.0,2.0
11276,2.0,12.0
11277,25.0,12.0
11277,5.0,12.0
11278,3.0,3.0
11279,8.0,2.0
11281,23.0,2.0
11281,21.0,2.0
11282,24.0,2.0
11283,31.0,2.0
11284,22.0,12.0
11285,24.0,2.0
11285,33.0,9.0
11286,31.0,2.0
11286,21.0,2.0
11287,4.0,12.0
11288,9.0,2.0
11289,9.0,2.0
11290,14.0,6.0
11292,7.0,3.0
11292,9.0,2.0
11293,24.0,2.0
11293,35.0,12.0
11295,25.0,12.0
11295,34.0,6.0
11296,38.0,5.0
11297,13.0,12.0
11297,9.0,2.0
11298,31.0,2.0
11298,20.0,10.0
11299,38.0,5.0
11300,1.0,12.0
11300,9.0,2.0
11302,7.0,3.0
11302,30.0,12.0
11303,8.0,2.0
11304,25.0,12.0
11306,30.0,12.0
11307,22.0,12.0
11307,8.0,2.0
11308,23.0,2.0
11308,33.0,9.0
11309,39.0,10.0
11310,13.0,12.0
11310,9.0,2.0
11311,21.0,2.0
11312,1.0,12.0
11312,5.0,12.0
11313,25.0,12.0
11314,23.0,2.0
11315,13.0,12.0
11315,35.0,12.0
11316,1.0,12.0
11317,7.0,3.0
11318,24.0,2.0
11319,9.0,2.0
11319,2.0,12.0
11320,9.0,2.0
11321,1.0,12.0
11322,22.0,12.0
11323,9.0,2.0
11323,9.0,2.0
11324,31.0,2.0
11324,21.0,2.0
11326,8.0,2.0
11328,25.0,12.0
11328,13.0,12.0
11329,21.0,2.0
11330,27.0,6.0
11330,24.0,2.0
11331,13.0,12.0
11332,9.0,2.0
11332,4.0,12.0
11333,40.0,5.0
11333,9.0,2.0
11334,8.0,2.0
11336,31.0,2.0
11336,35.0,12.0
11337,19.0,10.0
11337,5.0,12.0
11338,1.0,12.0
11338,39.0,10.0
11339,4.0,12.0
11340,31.0,2.0
11341,2.0,12.0
11342,25.0,12.0
11344,24.0,2.0
11344,9.0,2.0
11345,9.0,2.0
11345,24.0,2.0
11346,23.0,2.0
11346,22.0,12.0
11347,38.0,5.0
11348,7.0,3.0
11348,8.0,2.0
11349,31.0,2.0
11350,9.0,2.0
11350,4.0,12.0
11351,24.0,2.0
11352,18.0,9.0
11352,28.0,11.0
11353,17.0,8.0
11353,35.0,12.0
11354,14.0,6.0
11355,13.0,12.0
11355,4.0,12.0
11356,31.0,2.0
11356,24.0,2.0
11357,9.0,2.0
11357,23.0,2.0
11358,23.0,2.0
11358,9.0,2.0
11359,24.0,2.0
11359,6.0,8.0
11360,8.0,2.0
11361,2.0,12.0
11362,9.0,2.0
11362,30.0,12.0
11363,24.0,2.0
11363,3.0,3.0
11364,35.0,12.0
11365,22.0,12.0
11365,8.0,2.0
11366,40.0,5.0
11367,1.0,12.0
11367,9.0,2.0
11368,4.0,12.0
11369,31.0,2.0
11370,2.0,12.0
11371,23.0,2.0
11372,24.0,2.0
11372,24.0,2.0
11374,31.0,2.0
11374,9.0,2.0
11375,9.0,2.0
11375,8.0,2.0
11376,16.0,13.0
11376,21.0,2.0
11377,5.0,12.0
11378,9.0,2.0
11378,9.0,2.0
11379,23.0,2.0
11379,5.0,12.0
11380,8.0,2.0
11381,22.0,12.0
11382,9.0,2.0
11383,37.0,11.0
11384,24.0,2.0
11384,9.0,2.0
11385,9.0,2.0
11386,18.0,9.0
11386,4.0,12.0
11387,25.0,12.0
11387,21.0,2.0
11388,31.0,2.0
11388,9.0,2.0
11389,23.0,2.0
11390,9.0,2.0
11390,21.0,2.0
11391,24.0,2.0
11392,31.0,2.0
11392,9.0,2.0
11393,35.0,12.0
11394,9.0,2.0
11395,13.0,12.0
11395,8.0,2.0
11396,22.0,12.0
11396,5.0,12.0
11398,24.0,2.0
11398,9.0,2.0
11400,21.0,2.0
11401,25.0,12.0
11404,24.0,2.0
11404,5.0,12.0
11405,3.0,3.0
11406,2.0,12.0
11407,1.0,12.0
11408,35.0,12.0
11408,1.0,12.0
11409,25.0,12.0
11410,12.0,10.0
11411,24.0,2.0
11411,24.0,2.0
11412,2.0,12.0
11412,2.0,12.0
11413,11.0,10.0
11413,17.0,8.0
11414,13.0,12.0
11414,24.0,2.0
11415,24.0,2.0
11415,9.0,2.0
11416,1.0,12.0
11416,5.0,12.0
11417,22.0,12.0
11417,35.0,12.0
11418,24.0,2.0
11419,4.0,12.0
11420,10.0,4.0
11421,24.0,2.0
11422,11.0,10.0
11422,8.0,2.0
11423,12.0,10.0
11424,25.0,12.0
11424,4.0,12.0
11425,30.0,12.0
11425,12.0,10.0
11426,13.0,12.0
11426,8.0,2.0
11427,32.0,6.0
11428,9.0,2.0
11429,22.0,12.0
11429,38.0,5.0
11430,9.0,2.0
11430,35.0,12.0
11431,20.0,10.0
11432,23.0,2.0
11432,21.0,2.0
11433,17.0,8.0
11433,8.0,2.0
11434,13.0,12.0
11435,23.0,2.0
11435,2.0,12.0
11436,5.0,12.0
11437,9.0,2.0
11438,23.0,2.0
11438,35.0,12.0
11439,1.0,12.0
11440,9.0,2.0
11441,36.0,6.0
11441,21.0,2.0
11442,22.0,12.0
11443,31.0,2.0
11443,12.0,10.0
11444,25.0,12.0
11444,4.0,12.0
11445,24.0,2.0
11445,40.0,5.0
11446,23.0,2.0
11446,8.0,2.0
11447,1.0,12.0
11447,21.0,2.0
11449,31.0,2.0
11449,2.0,12.0
11450,13.0,12.0
11451,23.0,2.0
11452,21.0,2.0
11453,24.0,2.0
11454,1.0,12.0
11454,35.0,12.0
11455,23.0,2.0
11456,31.0,2.0
11456,5.0,12.0
11458,23.0,2.0
11458,20.0,10.0
11459,9.0,2.0
11459,35.0,12.0
11460,25.0,12.0
11460,9.0,2.0
11462,24.0,2.0
11463,33.0,9.0
11463,21.0,2.0
11464,4.0,12.0
11465,40.0,5.0
11466,39.0,10.0
11467,23.0,2.0
11467,24.0,2.0
11468,25.0,12.0
11469,33.0,9.0
11469,8.0,2.0
11470,1.0,12.0
11470,24.0,2.0
11471,9.0,2.0
11472,31.0,2.0
11472,38.0,5.0
11473,36.0,6.0
11473,28.0,11.0
11474,23.0,2.0
11474,9.0,2.0
11475,31.0,2.0
11475,24.0,2.0
11476,1.0,12.0
11476,2.0,12.0
11478,24.0,2.0
11479,23.0,2.0
11479,21.0,2.0
11481,19.0,10.0
11482,10.0,4.0
11483,22.0,12.0
11484,24.0,2.0
11484,24.0,2.0
11485,13.0,12.0
11485,4.0,12.0
11486,6.0,8.0
11486,35.0,12.0
11487,1.0,12.0
11487,21.0,2.0
11488,23.0,2.0
11490,9.0,2.0
11490,26.0,12.0
11491,31.0,2.0
11491,5.0,12.0
11492,39.0,10.0
11493,24.0,2.0
11493,2.0,12.0
11494,9.0,2.0
11494,21.0,2.0
11495,31.0,2.0
11496,24.0,2.0
11496,35.0,12.0
11497,9.0,2.0
11497,34.0,6.0
11498,22.0,12.0
11498,5.0,12.0
11499,24.0,2.0
11499,21.0,2.0
11501,9.0,2.0
11502,24.0,2.0
11502,4.0,12.0
11503,31.0,2.0
11503,9.0,2.0
11504,24.0,2.0
11505,12.0,10.0
11505,35.0,12.0
11506,14.0,6.0
11506,9.0,2.0
11507,23.0,2.0
11508,25.0,12.0
11510,1.0,12.0
11511,24.0,2.0
11511,26.0,12.0
11512,21.0,2.0
11513,23.0,2.0
11513,24.0,2.0
11517,4.0,12.0
11518,24.0,2.0
11519,22.0,12.0
11519,24.0,2.0
11521,24.0,2.0
11521,2.0,12.0
11523,9.0,2.0
11523,24.0,2.0
11524,24.0,2.0
11525,8.0,2.0
11526,9.0,2.0
11527,18.0,9.0
11528,23.0,2.0
11529,24.0,2.0
11529,9.0,2.0
11531,25.0,12.0
11531,24.0,2.0
11532,13.0,12.0
11532,19.0,10.0
11533,8.0,2.0
11534,10.0,4.0
11535,22.0,12.0
11535,21.0,2.0
11536,23.0,2.0
11537,31.0,2.0
11537,35.0,12.0
11538,9.0,2.0
11539,9.0,2.0
11540,15.0,5.0
11541,14.0,6.0
11541,21.0,2.0
11542,23.0,2.0
11542,31.0,2.0
11543,1.0,12.0
11543,39.0,10.0
11544,24.0,2.0
11544,8.0,2.0
11545,31.0,2.0
11545,4.0,12.0
11546,13.0,12.0
11547,25.0,12.0
11548,23.0,2.0
11548,24.0,2.0
11549,24.0,2.0
11549,2.0,12.0
11550,9.0,2.0
11550,8.0,2.0
11551,9.0,2.0
11552,3.0,3.0
11552,21.0,2.0
11554,8.0,2.0
11555,23.0,2.0
11555,13.0,12.0
11556,2.0,12.0
11557,24.0,2.0
11557,37.0,11.0
11558,23.0,2.0
11559,31.0,2.0
11559,8.0,2.0
11560,2.0,12.0
11561,25.0,12.0
11561,21.0,2.0
11562,35.0,12.0
11563,24.0,2.0
11564,9.0,2.0
11565,24.0,2.0
11566,32.0,6.0
11567,33.0,9.0
11568,25.0,12.0
11568,24.0,2.0
11569,23.0,2.0
11569,39.0,10.0
11570,21.0,2.0
11571,9.0,2.0
11571,8.0,2.0
11572,9.0,2.0
11573,8.0,2.0
11573,24.0,2.0
11574,1.0,12.0
11575,22.0,12.0
11575,4.0,12.0
11576,31.0,2.0
11576,8.0,2.0
11577,23.0,2.0
11577,37.0,11.0
11578,5.0,12.0
11579,9.0,2.0
11580,13.0,12.0
11580,2.0,12.0
11581,23.0,2.0
11582,9.0,2.0
11583,31.0,2.0
11583,35.0,12.0
11584,29.0,7.0
11585,1.0,12.0
11586,9.0,2.0
11586,9.0,2.0
11587,8.0,2.0
11588,20.0,10.0
11588,40.0,5.0
11589,9.0,2.0
11589,21.0,2.0
11590,1.0,12.0
11591,22.0,12.0
11591,24.0,2.0
11592,23.0,2.0
11592,35.0,12.0
11593,8.0,2.0
11594,9.0,2.0
11594,5.0,12.0
11595,24.0,2.0
11596,13.0,12.0
11596,9.0,2.0
11597,23.0,2.0
11597,8.0,2.0
11598,24.0,2.0
11599,9.0,2.0
11599,4.0,12.0
11600,32.0,6.0
11600,9.0,2.0
11601,24.0,2.0
11602,31.0,2.0
11603,8.0,2.0
11604,24.0,2.0
11605,9.0,2.0
11605,9.0,2.0
11606,13.0,12.0
11607,31.0,2.0
11609,9.0,2.0
11609,2.0,12.0
11611,31.0,2.0
11611,35.0,12.0
11612,9.0,2.0
11613,23.0,2.0
11613,5.0,12.0
11614,26.0,12.0
11614,30.0,12.0
11617,36.0,6.0
11617,2.0,12.0
11618,9.0,2.0
11619,23.0,2.0
11619,8.0,2.0
11620,25.0,12.0
11621,31.0,2.0
11622,28.0,11.0
11623,23.0,2.0
11623,8.0,2.0
11624,31.0,2.0
11624,13.0,12.0
11625,11.0,10.0
11625,35.0,12.0
11626,24.0,2.0
11629,31.0,2.0
11629,8.0,2.0
11630,9.0,2.0
11630,21.0,2.0
11631,6.0,8.0
11631,9.0,2.0
11632,23.0,2.0
11632,24.0,2.0
11633,24.0,2.0
11633,8.0,2.0
11634,37.0,11.0
11634,7.0,3.0
11635,31.0,2.0
11636,4.0,12.0
11638,1.0,12.0
11638,24.0,2.0
11640,17.0,8.0
11640,9.0,2.0
11641,9.0,2.0
11642,22.0,12.0
11642,30.0,12.0
11643,21.0,2.0
11645,9.0,2.0
11645,9.0,2.0
11646,13.0,12.0
11646,5.0,12.0
11647,22.0,12.0
11649,21.0,2.0
11650,9.0,2.0
11650,4.0,12.0
11651,24.0,2.0
11651,8.0,2.0
11653,13.0,12.0
11655,39.0,10.0
11656,35.0,12.0
11657,9.0,2.0
11657,21.0,2.0
11658,31.0,2.0
11658,24.0,2.0
11659,13.0,12.0
11659,9.0,2.0
11660,34.0,6.0
11660,21.0,2.0
11661,23.0,2.0
11661,5.0,12.0
11662,32.0,6.0
11664,18.0,9.0
11664,8.0,2.0
11665,23.0,2.0
11665,21.0,2.0
11666,1.0,12.0
11666,9.0,2.0
11667,22.0,12.0
11667,8.0,2.0
11668,9.0,2.0
11668,2.0,12.0
11669,8.0,2.0
11669,21.0,2.0
11672,31.0,2.0
11672,8.0,2.0
11673,28.0,11.0
11674,25.0,12.0
11674,35.0,12.0
11675,4.0,12.0
11676,31.0,2.0
11676,9.0,2.0
11677,35.0,12.0
11678,23.0,2.0
11678,21.0,2.0
11679,31.0,2.0
11679,24.0,2.0
11680,1.0,12.0
11681,22.0,12.0
11681,21.0,2.0
11682,13.0,12.0
11682,8.0,2.0
11683,10.0,4.0
11683,34.0,6.0
11685,9.0,2.0
11685,9.0,2.0
11686,24.0,2.0
11686,2.0,12.0
11687,25.0,12.0
11687,24.0,2.0
11688,1.0,12.0
11689,24.0,2.0
11689,5.0,12.0
11690,24.0,2.0
11691,31.0,2.0
11691,8.0,2.0
11692,21.0,2.0
11693,23.0,2.0
11694,31.0,2.0
11696,24.0,2.0
11696,6.0,8.0
11697,13.0,12.0
11698,32.0,6.0
11698,13.0,12.0
11699,16.0,13.0
11699,9.0,2.0
11700,8.0,2.0
11701,9.0,2.0
11701,23.0,2.0
11702,23.0,2.0
11703,31.0,2.0
11704,9.0,2.0
11705,21.0,2.0
11706,13.0,12.0
11706,9.0,2.0
11707,40.0,5.0
11708,12.0,10.0
11709,10.0,4.0
11709,24.0,2.0
11710,15.0,5.0
11711,1.0,12.0
11712,22.0,12.0
11712,8.0,2.0
11713,23.0,2.0
11713,5.0,12.0
11714,26.0,12.0
11714,21.0,2.0
11715,4.0,12.0
11717,21.0,2.0
11717,21.0,2.0
11718,9.0,2.0
11718,2.0,12.0
11719,25.0,12.0
11719,24.0,2.0
11724,9.0,2.0
11725,33.0,9.0
11725,8.0,2.0
11726,2.0,12.0
11726,35.0,12.0
11727,31.0,2.0
11727,9.0,2.0
11728,24.0,2.0
11728,12.0,10.0
11729,20.0,10.0
11730,18.0,9.0
11730,23.0,2.0
11731,31.0,2.0
11732,13.0,12.0
11732,5.0,12.0
11733,14.0,6.0
11733,31.0,2.0
11734,31.0,2.0
11734,21.0,2.0
11735,22.0,12.0
11736,1.0,12.0
11736,30.0,12.0
11737,24.0,2.0
11737,40.0,5.0
11738,8.0,2.0
11739,2.0,12.0
11740,9.0,2.0
11740,4.0,12.0
11741,31.0,2.0
11742,17.0,8.0
11743,9.0,2.0
11744,9.0,2.0
11744,2.0,12.0
11745,13.0,12.0
11745,21.0,2.0
11746,23.0,2.0
11746,40.0,5.0
11747,9.0,2.0
11748,1.0,12.0
11748,9.0,2.0
11749,31.0,2.0
11749,4.0,12.0
11750,8.0,2.0
11751,19.0,10.0
11752,24.0,2.0
11753,9.0,2.0
11754,24.0,2.0
11754,21.0,2.0
11755,40.0,5.0
11757,21.0,2.0
11758,9.0,2.0
11758,8.0,2.0
11759,23.0,2.0
11760,27.0,6.0
11761,25.0,12.0
11761,21.0,2.0
11762,1.0,12.0
11764,31.0,2.0
11764,5.0,12.0
11765,9.0,2.0
11765,8.0,2.0
11766,21.0,2.0
11767,23.0,2.0
11767,40.0,5.0
11768,9.0,2.0
11768,8.0,2.0
11769,1.0,12.0
11769,9.0,2.0
11770,23.0,2.0
11772,25.0,12.0
11772,4.0,12.0
11773,18.0,9.0
11773,9.0,2.0
11774,9.0,2.0
11774,8.0,2.0
11775,22.0,12.0
11777,9.0,2.0
11777,35.0,12.0
11778,31.0,2.0
11778,5.0,12.0
11779,1.0,12.0
11780,24.0,2.0
11780,21.0,2.0
11781,34.0,6.0
11781,24.0,2.0
11782,22.0,12.0
11783,22.0,12.0
11784,4.0,12.0
11785,9.0,2.0
11786,35.0,12.0
11786,9.0,2.0
11787,24.0,2.0
11788,9.0,2.0
11789,13.0,12.0
11789,24.0,2.0
11790,23.0,2.0
11790,35.0,12.0
11791,30.0,12.0
11792,31.0,2.0
11793,38.0,5.0
11793,24.0,2.0
11794,9.0,2.0
11795,24.0,2.0
11795,8.0,2.0
11796,1.0,12.0
11796,24.0,2.0
11797,31.0,2.0
11797,4.0,12.0
11799,24.0,2.0
11799,8.0,2.0
11801,3.0,3.0
11801,21.0,2.0
11802,34.0,6.0
11802,3.0,3.0
11803,24.0,2.0
11803,8.0,2.0
11804,24.0,2.0
11805,9.0,2.0
11805,35.0,12.0
11806,35.0,12.0
11806,9.0,2.0
11807,13.0,12.0
11807,8.0,2.0
11808,24.0,2.0
11809,30.0,12.0
11810,22.0,12.0
11810,2.0,12.0
11811,23.0,2.0
11812,1.0,12.0
11812,21.0,2.0
11813,9.0,2.0
11814,24.0,2.0
11817,21.0,2.0
11818,35.0,12.0
11820,23.0,2.0
11820,24.0,2.0
11821,13.0,12.0
11822,21.0,2.0
11823,20.0,10.0
11823,5.0,12.0
11824,31.0,2.0
11824,24.0,2.0
11825,23.0,2.0
11825,32.0,6.0
11827,25.0,12.0
11827,8.0,2.0
11828,22.0,12.0
11828,28.0,11.0
11829,24.0,2.0
11829,24.0,2.0
11830,9.0,2.0
11832,1.0,12.0
11833,13.0,12.0
11833,29.0,7.0
11834,9.0,2.0
11835,25.0,12.0
11835,4.0,12.0
11836,24.0,2.0
11836,9.0,2.0
11837,21.0,2.0
11838,8.0,2.0
11839,12.0,10.0
11839,24.0,2.0
11840,24.0,2.0
11841,30.0,12.0
11842,31.0,2.0
11842,2.0,12.0
11843,19.0,10.0
11844,22.0,12.0
11844,5.0,12.0
11845,24.0,2.0
11845,21.0,2.0
11846,31.0,2.0
11847,1.0,12.0
11847,8.0,2.0
11848,32.0,6.0
11848,15.0,5.0
11849,25.0,12.0
11849,2.0,12.0
11851,24.0,2.0
11852,32.0,6.0
11853,9.0,2.0
11853,21.0,2.0
11854,24.0,2.0
11855,1.0,12.0
11855,17.0,8.0
11856,2.0,12.0
11857,9.0,2.0
11857,8.0,2.0
11858,8.0,2.0
11859,29.0,7.0
11860,24.0,2.0
11860,5.0,12.0
11861,32.0,6.0
11861,29.0,7.0
11862,5.0,12.0
11863,22.0,12.0
11863,35.0,12.0
11864,23.0,2.0
11864,9.0,2.0
11865,24.0,2.0
11866,9.0,2.0
11866,21.0,2.0
11867,25.0,12.0
11868,24.0,2.0
11868,25.0,12.0
11869,23.0,2.0
11869,9.0,2.0
11870,13.0,12.0
11872,31.0,2.0
11873,24.0,2.0
11873,2.0,12.0
11874,37.0,11.0
11875,22.0,12.0
11875,37.0,11.0
11877,24.0,2.0
11877,8.0,2.0
11878,9.0,2.0
11878,4.0,12.0
11879,9.0,2.0
11880,29.0,7.0
11881,21.0,2.0
11882,9.0,2.0
11884,8.0,2.0
11885,25.0,12.0
11886,24.0,2.0
11886,9.0,2.0
11887,31.0,2.0
11887,21.0,2.0
11888,10.0,4.0
11888,19.0,10.0
11889,9.0,2.0
11889,24.0,2.0
11890,23.0,2.0
11890,21.0,2.0
11891,24.0,2.0
11891,9.0,2.0
11892,1.0,12.0
11892,8.0,2.0
11893,22.0,12.0
11893,10.0,4.0
11894,31.0,2.0
11895,9.0,2.0
11895,20.0,10.0
11896,24.0,2.0
11896,2.0,12.0
11897,26.0,12.0
11898,9.0,2.0
11899,25.0,12.0
11899,16.0,13.0
11900,13.0,12.0
11900,38.0,5.0
11901,24.0,2.0
11902,11.0,10.0
11902,35.0,12.0
11903,4.0,12.0
11904,24.0,2.0
11904,24.0,2.0
11905,25.0,12.0
11905,5.0,12.0
11906,17.0,8.0
11906,9.0,2.0
11907,13.0,12.0
11907,2.0,12.0
11908,24.0,2.0
11909,23.0,2.0
11909,31.0,2.0
11910,22.0,12.0
11910,34.0,6.0
11911,8.0,2.0
11913,13.0,12.0
11913,35.0,12.0
11914,20.0,10.0
11915,4.0,12.0
11916,23.0,2.0
11916,15.0,5.0
11917,25.0,12.0
11917,31.0,2.0
11918,5.0,12.0
11919,9.0,2.0
11920,9.0,2.0
11920,2.0,12.0
11921,23.0,2.0
11922,21.0,2.0
11924,30.0,12.0
11925,13.0,12.0
11925,21.0,2.0
11926,24.0,2.0
11926,24.0,2.0
11927,32.0,6.0
11928,31.0,2.0
11928,35.0,12.0
11929,9.0,2.0
11930,5.0,12.0
11931,11.0,10.0
11931,7.0,3.0
11932,23.0,2.0
11933,31.0,2.0
11933,9.0,2.0
11934,38.0,5.0
11934,2.0,12.0
11935,24.0,2.0
11935,5.0,12.0
11936,25.0,12.0
11937,9.0,2.0
11938,1.0,12.0
11939,31.0,2.0
11940,23.0,2.0
11941,22.0,12.0
11942,1.0,12.0
11942,7.0,3.0
11943,21.0,2.0
11944,23.0,2.0
11946,24.0,2.0
